frame,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility
11,0.24626943469047546,0.45208826661109924,0.0,0.949889063835144,0.2480994164943695,0.4841621220111847,0.0,0.9737449288368225,0.20838667452335358,0.49857065081596375,0.0,0.995375394821167,0.25649672746658325,0.6189002394676208,0.0,0.9914142489433289,0.2290382981300354,0.629055380821228,0.0,0.9962235689163208,0.26792964339256287,0.7058483362197876,0.0,0.9815581440925598,0.23714284598827362,0.7223067283630371,0.0,0.9919974207878113,0.27784842252731323,0.7842826247215271,0.0,0.953400731086731,0.24004703760147095,0.805530846118927,0.0,0.9724153280258179
12,0.24853548407554626,0.45381641387939453,0.0,0.9575200080871582,0.24921640753746033,0.48616015911102295,0.0,0.9817133545875549,0.21001912653446198,0.5018725991249084,0.0,0.9960041642189026,0.25883254408836365,0.6188454627990723,0.0,0.9930704236030579,0.23178420960903168,0.6305282711982727,0.0,0.9967547059059143,0.27315711975097656,0.7062487006187439,0.0,0.982149064540863,0.2415124475955963,0.723189115524292,0.0,0.9918128252029419,0.2771070599555969,0.7834438681602478,0.0,0.9486569166183472,0.24213014543056488,0.8025805950164795,0.0,0.9682097434997559
13,0.24928216636180878,0.45373138785362244,0.0,0.9630771279335022,0.2524855434894562,0.48879268765449524,0.0,0.9823096394538879,0.21257859468460083,0.5026462078094482,0.0,0.9955387711524963,0.2611403465270996,0.6204179525375366,0.0,0.9919323325157166,0.23437023162841797,0.6305195689201355,0.0,0.9960289001464844,0.27369070053100586,0.705794632434845,0.0,0.9812548160552979,0.24442815780639648,0.7217494249343872,0.0,0.9909728765487671,0.2776159942150116,0.7825561761856079,0.0,0.9501199126243591,0.24471215903759003,0.8026785850524902,0.0,0.9682734608650208
14,0.25008323788642883,0.4522193968296051,0.0,0.9632434844970703,0.2559736371040344,0.48745372891426086,0.0,0.982137143611908,0.21638187766075134,0.5027087926864624,0.0,0.9955666661262512,0.2643132209777832,0.6211395263671875,0.0,0.991685688495636,0.23837772011756897,0.632049024105072,0.0,0.995941698551178,0.2751792073249817,0.7064588665962219,0.0,0.9807917475700378,0.24951371550559998,0.724676251411438,0.0,0.9908449053764343,0.27896979451179504,0.7824346423149109,0.0,0.9492540955543518,0.25034385919570923,0.8057774901390076,0.0,0.9679967761039734
15,0.25646981596946716,0.45054909586906433,0.0,0.9681423902511597,0.25867578387260437,0.48624029755592346,0.0,0.9829811453819275,0.22080641984939575,0.5031926035881042,0.0,0.9967678785324097,0.26724234223365784,0.6208561062812805,0.0,0.9928089380264282,0.24196569621562958,0.6338048577308655,0.0,0.9966562986373901,0.27607184648513794,0.7034215331077576,0.0,0.9821012616157532,0.251242458820343,0.7232939600944519,0.0,0.9921122789382935,0.28189849853515625,0.7842720746994019,0.0,0.9489501118659973,0.2553373873233795,0.804750382900238,0.0,0.9701588749885559
16,0.25783127546310425,0.4523831605911255,0.0,0.9640154838562012,0.2612363398075104,0.48590087890625,0.0,0.9834074378013611,0.2241680771112442,0.5016562938690186,0.0,0.9964320659637451,0.2682843506336212,0.6160060167312622,0.0,0.9931744933128357,0.24423938989639282,0.6278854608535767,0.0,0.9966260194778442,0.2748446464538574,0.6976478099822998,0.0,0.983667254447937,0.2542136311531067,0.7159506678581238,0.0,0.9923931360244751,0.2793404757976532,0.7831202745437622,0.0,0.9525260329246521,0.25862401723861694,0.8022416830062866,0.0,0.9714174270629883
17,0.260761022567749,0.4508589208126068,0.0,0.9635691046714783,0.26417696475982666,0.4865717589855194,0.0,0.9834313988685608,0.22686998546123505,0.504375696182251,0.0,0.9960939288139343,0.271318644285202,0.6185341477394104,0.0,0.9924032688140869,0.247767373919487,0.6316888332366943,0.0,0.9960499405860901,0.27409401535987854,0.7021806240081787,0.0,0.9807462692260742,0.25774815678596497,0.7251707315444946,0.0,0.9905347228050232,0.2787451446056366,0.7898138165473938,0.0,0.940907895565033,0.2630501389503479,0.8140345811843872,0.0,0.9629089832305908
18,0.2628292143344879,0.45199206471443176,0.0,0.9649549126625061,0.26692765951156616,0.4890992343425751,0.0,0.984728217124939,0.22841840982437134,0.50360107421875,0.0,0.9957408905029297,0.2715255618095398,0.6227527260780334,0.0,0.9913343787193298,0.24801111221313477,0.6336914300918579,0.0,0.9950790405273438,0.27180519700050354,0.7102932333946228,0.0,0.9756796956062317,0.2596867084503174,0.7267594933509827,0.0,0.9868698716163635,0.27594467997550964,0.7996407151222229,0.0,0.9207568764686584,0.26720505952835083,0.8133053183555603,0.0,0.9470757842063904
19,0.263849139213562,0.45322781801223755,0.0,0.9524815678596497,0.2674250900745392,0.4885953664779663,0.0,0.9899933934211731,0.22773057222366333,0.5004344582557678,0.0,0.9963636994361877,0.27236470580101013,0.6256298422813416,0.0,0.9951168298721313,0.24871192872524261,0.6346218585968018,0.0,0.9970456957817078,0.2746199369430542,0.7161329984664917,0.0,0.977640688419342,0.264445960521698,0.7266550660133362,0.0,0.9850435256958008,0.2750694453716278,0.7945916652679443,0.0,0.9210081100463867,0.2741621732711792,0.8105697631835938,0.0,0.9407034516334534
20,0.269247442483902,0.4552902579307556,0.0,0.9659196138381958,0.27164560556411743,0.49195510149002075,0.0,0.9841108322143555,0.23115229606628418,0.504774808883667,0.0,0.9959465861320496,0.2733305096626282,0.6293962001800537,0.0,0.9902240633964539,0.24849869310855865,0.6386420726776123,0.0,0.9946363568305969,0.2722378969192505,0.7151134014129639,0.0,0.9711771607398987,0.2580856382846832,0.7246860265731812,0.0,0.9848361611366272,0.2780013680458069,0.804568886756897,0.0,0.9070439338684082,0.2675396203994751,0.8068068623542786,0.0,0.9388450980186462
21,0.2708790600299835,0.4581747353076935,0.0,0.9647984504699707,0.2722885012626648,0.4923476576805115,0.0,0.9828898310661316,0.23224277794361115,0.5067158937454224,0.0,0.9960125684738159,0.2759115397930145,0.6291511058807373,0.0,0.9890270233154297,0.251517117023468,0.639224112033844,0.0,0.994212806224823,0.27364063262939453,0.7133691310882568,0.0,0.9674201011657715,0.26041170954704285,0.7230312824249268,0.0,0.9834186434745789,0.2778400480747223,0.8026226758956909,0.0,0.8963202834129333,0.2709217071533203,0.8045190572738647,0.0,0.9330543279647827
22,0.27240410447120667,0.4619125425815582,0.0,0.9711406230926514,0.2732756435871124,0.4982668161392212,0.0,0.9893998503684998,0.23408646881580353,0.5072735548019409,0.0,0.997821569442749,0.2767053544521332,0.6364609599113464,0.0,0.9940115809440613,0.2532619833946228,0.6442930698394775,0.0,0.9973326921463013,0.2777288854122162,0.722698450088501,0.0,0.973548948764801,0.26737627387046814,0.7317118048667908,0.0,0.9871009588241577,0.28323546051979065,0.7956424355506897,0.0,0.9098615646362305,0.28178057074546814,0.8099074363708496,0.0,0.9455685019493103
23,0.2756367623806,0.4618777930736542,0.0,0.9633391499519348,0.27476656436920166,0.49842530488967896,0.0,0.9831452369689941,0.23593707382678986,0.5144942402839661,0.0,0.9963812232017517,0.27920350432395935,0.6357126832008362,0.0,0.9909521341323853,0.2561180293560028,0.6462651491165161,0.0,0.9956419467926025,0.2806289792060852,0.7262058258056641,0.0,0.9729195833206177,0.2668994963169098,0.7360670566558838,0.0,0.9869488477706909,0.28776460886001587,0.8128316402435303,0.0,0.9140660166740417,0.27688586711883545,0.8154617547988892,0.0,0.9451104998588562
24,0.27747711539268494,0.4617976248264313,0.0,0.9657638072967529,0.2768632173538208,0.5030646324157715,0.0,0.9830797910690308,0.23701435327529907,0.5197443962097168,0.0,0.9964755177497864,0.2824036478996277,0.6411919593811035,0.0,0.9901633858680725,0.2584274113178253,0.6518990397453308,0.0,0.9953141212463379,0.2813199758529663,0.7288204431533813,0.0,0.9695646166801453,0.2659994661808014,0.7386473417282104,0.0,0.9854035973548889,0.2876631021499634,0.8098207712173462,0.0,0.9047532677650452,0.2757989466190338,0.8116680979728699,0.0,0.9391543865203857
25,0.27897578477859497,0.46074095368385315,0.0,0.9667536020278931,0.279141366481781,0.5037181973457336,0.0,0.9833908081054688,0.2388850897550583,0.5194352269172668,0.0,0.9961023330688477,0.2824235260486603,0.6438124179840088,0.0,0.989296019077301,0.2573093771934509,0.6530457735061646,0.0,0.9945834279060364,0.2805498242378235,0.733036994934082,0.0,0.964905321598053,0.2595248222351074,0.7387624382972717,0.0,0.9819860458374023,0.2897894084453583,0.8166354894638062,0.0,0.8879696130752563,0.2667006552219391,0.8115535974502563,0.0,0.9250175952911377
26,0.280444473028183,0.46089521050453186,0.0,0.9701083302497864,0.2810271084308624,0.505902111530304,0.0,0.9821656346321106,0.2420840710401535,0.5228168964385986,0.0,0.9964558482170105,0.28592121601104736,0.6505954265594482,0.0,0.9866799712181091,0.2628808319568634,0.6615259647369385,0.0,0.9937736988067627,0.28151455521583557,0.7480440735816956,0.0,0.9541451930999756,0.2724209427833557,0.7587244510650635,0.0,0.9782516956329346,0.2871803939342499,0.8301976323127747,0.0,0.8531295657157898,0.2845250964164734,0.8331461548805237,0.0,0.9053760766983032
27,0.2827872931957245,0.462977796792984,0.0,0.9667889475822449,0.28164997696876526,0.507842481136322,0.0,0.9787933230400085,0.2444024682044983,0.5273262858390808,0.0,0.9965388774871826,0.2908923029899597,0.654647171497345,0.0,0.9848327040672302,0.26903611421585083,0.6675634384155273,0.0,0.993550181388855,0.28729650378227234,0.757177472114563,0.0,0.9462761282920837,0.28047052025794983,0.7720332145690918,0.0,0.9767205119132996,0.2898980975151062,0.837078869342804,0.0,0.8294540643692017,0.29192763566970825,0.8464323282241821,0.0,0.8950891494750977
28,0.2840324938297272,0.4642380177974701,0.0,0.9623651504516602,0.28224724531173706,0.5102870464324951,0.0,0.9759732484817505,0.2480338215827942,0.5296072363853455,0.0,0.9964209794998169,0.29451847076416016,0.6547398567199707,0.0,0.9844635725021362,0.2739335000514984,0.6682156324386597,0.0,0.9937191009521484,0.29371559619903564,0.7533800601959229,0.0,0.9468050003051758,0.28483182191848755,0.7724202275276184,0.0,0.9782417416572571,0.2944951355457306,0.8307969570159912,0.0,0.8352184295654297,0.2921749949455261,0.8484655022621155,0.0,0.9023516178131104
29,0.2862352728843689,0.4690207540988922,0.0,0.9688165783882141,0.2842446267604828,0.5117107629776001,0.0,0.9776114225387573,0.25028568506240845,0.5291898250579834,0.0,0.9966797828674316,0.29604825377464294,0.6483826041221619,0.0,0.9868751168251038,0.27522268891334534,0.6615378260612488,0.0,0.9947235584259033,0.29800039529800415,0.7388238310813904,0.0,0.9627042412757874,0.2868131697177887,0.7597008943557739,0.0,0.9851142168045044,0.2995060980319977,0.8173068761825562,0.0,0.892971396446228,0.2942202389240265,0.8395542502403259,0.0,0.9390476942062378
30,0.28887978196144104,0.46988314390182495,0.0,0.9627740383148193,0.285025417804718,0.5091442465782166,0.0,0.9746572375297546,0.2524993121623993,0.5315814018249512,0.0,0.996752142906189,0.298016756772995,0.6442553997039795,0.0,0.9894731640815735,0.2767048180103302,0.6607682704925537,0.0,0.9960502982139587,0.3084133267402649,0.7257115840911865,0.0,0.9733477830886841,0.29042893648147583,0.7555738687515259,0.0,0.9903139472007751,0.3040049970149994,0.7963346838951111,0.0,0.9294111132621765,0.28931695222854614,0.8319700360298157,0.0,0.9624825119972229
31,0.2914532721042633,0.4704665243625641,0.0,0.9582368731498718,0.28657448291778564,0.5091259479522705,0.0,0.9711893200874329,0.2538284361362457,0.5318934321403503,0.0,0.9963797926902771,0.2983512878417969,0.6438574194908142,0.0,0.9890611171722412,0.27612796425819397,0.6611776351928711,0.0,0.9959194660186768,0.31229907274246216,0.7252070903778076,0.0,0.9736735820770264,0.2899944484233856,0.7573011517524719,0.0,0.9905425906181335,0.3093299865722656,0.7954045534133911,0.0,0.933928370475769,0.28787654638290405,0.8342286944389343,0.0,0.9651392102241516
32,0.2940787672996521,0.4710088074207306,0.0,0.9695340991020203,0.2911090552806854,0.5195175409317017,0.0,0.9819660782814026,0.2561204135417938,0.5307430028915405,0.0,0.9986699819564819,0.2995833158493042,0.6514462232589722,0.0,0.9905520677566528,0.27514106035232544,0.66139155626297,0.0,0.9976825714111328,0.31961625814437866,0.7369793653488159,0.0,0.9622767567634583,0.29349222779273987,0.7485714554786682,0.0,0.9908272624015808,0.3167000412940979,0.8191937208175659,0.0,0.904551088809967,0.2859622836112976,0.8370401859283447,0.0,0.965506374835968
33,0.2961340546607971,0.4727790951728821,0.0,0.9668645858764648,0.29313376545906067,0.5214852690696716,0.0,0.9807464480400085,0.2586830258369446,0.5298097133636475,0.0,0.9982740879058838,0.29972872138023376,0.6547918915748596,0.0,0.9897187948226929,0.27519482374191284,0.6635400652885437,0.0,0.9972021579742432,0.321821391582489,0.739276647567749,0.0,0.963746964931488,0.29315704107284546,0.7495917677879333,0.0,0.9903156161308289,0.3214340806007385,0.8220647573471069,0.0,0.9149830937385559,0.28613245487213135,0.8379030823707581,0.0,0.9672359228134155
34,0.29949846863746643,0.4743071496486664,0.0,0.9445695877075195,0.2943030595779419,0.5161370635032654,0.0,0.9638001322746277,0.2593427300453186,0.530278205871582,0.0,0.994347870349884,0.3041002154350281,0.6521927714347839,0.0,0.987026035785675,0.27863365411758423,0.6644737124443054,0.0,0.9949658513069153,0.3247385621070862,0.7385793328285217,0.0,0.9781695604324341,0.2894207537174225,0.7608112096786499,0.0,0.991821825504303,0.3314487040042877,0.8152535557746887,0.0,0.9574713110923767,0.2924652099609375,0.8464727401733398,0.0,0.9768785834312439
35,0.30255669355392456,0.47308722138404846,0.0,0.9456130266189575,0.29582318663597107,0.5152421593666077,0.0,0.9603356719017029,0.26224830746650696,0.5299011468887329,0.0,0.9940682649612427,0.3034745752811432,0.6559475660324097,0.0,0.9852100014686584,0.2792283892631531,0.6692653894424438,0.0,0.9944349527359009,0.3225736916065216,0.7341623902320862,0.0,0.9754018187522888,0.28959178924560547,0.7597858309745789,0.0,0.9908724427223206,0.3395065367221832,0.8155186772346497,0.0,0.9534534215927124,0.29782915115356445,0.8507586717605591,0.0,0.9747979044914246
36,0.30631542205810547,0.4747319519519806,0.0,0.9478219151496887,0.30005311965942383,0.5175523161888123,0.0,0.9659061431884766,0.26563891768455505,0.5295735597610474,0.0,0.9951606392860413,0.30678510665893555,0.6537614464759827,0.0,0.9895154237747192,0.28098806738853455,0.6654974818229675,0.0,0.9960849285125732,0.32805508375167847,0.7337100505828857,0.0,0.9828140735626221,0.28851157426834106,0.7560358643531799,0.0,0.9937750101089478,0.3444778025150299,0.8196333050727844,0.0,0.9664837121963501,0.2938849627971649,0.8503989577293396,0.0,0.9822403788566589
37,0.31144842505455017,0.47390350699424744,0.0,0.9275311827659607,0.3027171194553375,0.5176442265510559,0.0,0.9564014673233032,0.27047112584114075,0.5308093428611755,0.0,0.9944573640823364,0.308432936668396,0.6563355326652527,0.0,0.988241970539093,0.2846077084541321,0.6678564548492432,0.0,0.9958821535110474,0.3282422721385956,0.7356082201004028,0.0,0.9801135063171387,0.29319605231285095,0.7560105919837952,0.0,0.9930943250656128,0.34653574228286743,0.8215538859367371,0.0,0.9607315063476562,0.2984004020690918,0.8495319485664368,0.0,0.9796770215034485
38,0.31358784437179565,0.47512009739875793,0.0,0.935070812702179,0.3059735596179962,0.5157341957092285,0.0,0.9597225785255432,0.2727070748806,0.5294114351272583,0.0,0.9946481585502625,0.31026366353034973,0.653109610080719,0.0,0.9882733821868896,0.28584712743759155,0.6643161773681641,0.0,0.9957728981971741,0.3311481475830078,0.73428875207901,0.0,0.9793358445167542,0.2953958511352539,0.7527554631233215,0.0,0.9926263689994812,0.3479937016963959,0.8220211267471313,0.0,0.9577077031135559,0.299100399017334,0.8472849726676941,0.0,0.9776952862739563
39,0.3175294101238251,0.4752562940120697,0.0,0.9408640265464783,0.3114311397075653,0.5187135338783264,0.0,0.9610952138900757,0.2767992913722992,0.5320963859558105,0.0,0.9950734972953796,0.31608402729034424,0.6589210033416748,0.0,0.9883040189743042,0.2909407317638397,0.6697962284088135,0.0,0.9958635568618774,0.3361741900444031,0.7383310794830322,0.0,0.9783136248588562,0.29997900128364563,0.7559351325035095,0.0,0.9923965334892273,0.3487825393676758,0.8252674341201782,0.0,0.9546970725059509,0.299952894449234,0.8485928177833557,0.0,0.9763739705085754
40,0.3206973969936371,0.4744614064693451,0.0,0.9492681622505188,0.3154831528663635,0.5183697938919067,0.0,0.9663985371589661,0.280399888753891,0.5322537422180176,0.0,0.9955071210861206,0.32073259353637695,0.6611924171447754,0.0,0.9889745712280273,0.2957705557346344,0.6716865301132202,0.0,0.9959707856178284,0.3390834629535675,0.7393477559089661,0.0,0.9784680604934692,0.30414000153541565,0.7557776570320129,0.0,0.9921850562095642,0.3477557897567749,0.8234332799911499,0.0,0.953078031539917,0.3016200065612793,0.8458300828933716,0.0,0.9749480485916138
41,0.32405778765678406,0.4730510413646698,0.0,0.9432949423789978,0.31848087906837463,0.5185869336128235,0.0,0.9686614274978638,0.28293901681900024,0.5299353003501892,0.0,0.9958486557006836,0.32313889265060425,0.6629012823104858,0.0,0.9903429746627808,0.29826968908309937,0.6720511317253113,0.0,0.9964613318443298,0.34144648909568787,0.7422860264778137,0.0,0.978976845741272,0.30635660886764526,0.7564584016799927,0.0,0.9923464059829712,0.34709423780441284,0.8214011788368225,0.0,0.9501619935035706,0.303436279296875,0.8432350754737854,0.0,0.9732977747917175
42,0.328243613243103,0.4713100790977478,0.0,0.9461451172828674,0.32177475094795227,0.5190649032592773,0.0,0.9698163866996765,0.2865399122238159,0.5314412713050842,0.0,0.9959927201271057,0.32824453711509705,0.66621333360672,0.0,0.9902162551879883,0.30386170744895935,0.6762173175811768,0.0,0.9963861703872681,0.3438650667667389,0.7455147504806519,0.0,0.9779537916183472,0.3109341561794281,0.762839674949646,0.0,0.9918461441993713,0.34655508399009705,0.821659505367279,0.0,0.9458644390106201,0.3053400218486786,0.847472608089447,0.0,0.9705229997634888
43,0.33070263266563416,0.47127294540405273,0.0,0.9598684310913086,0.32591909170150757,0.519247829914093,0.0,0.9748422503471375,0.2884581685066223,0.531213104724884,0.0,0.9964547157287598,0.33209124207496643,0.6668988466262817,0.0,0.990667998790741,0.30669528245925903,0.6763943433761597,0.0,0.9964323043823242,0.34701570868492126,0.7484634518623352,0.0,0.978621780872345,0.31586965918540955,0.7642615437507629,0.0,0.9918459057807922,0.34612390398979187,0.8227734565734863,0.0,0.9464722275733948,0.30876070261001587,0.8458823561668396,0.0,0.9703392386436462
44,0.33548620343208313,0.4696004390716553,0.0,0.944574236869812,0.3290904760360718,0.5173377990722656,0.0,0.970879852771759,0.292421817779541,0.5284439325332642,0.0,0.9964507818222046,0.3327331840991974,0.6650683879852295,0.0,0.9905462265014648,0.309640496969223,0.6734002232551575,0.0,0.9966127276420593,0.34415119886398315,0.7487128973007202,0.0,0.9788640141487122,0.3245217502117157,0.7601318955421448,0.0,0.9924455285072327,0.33678513765335083,0.8238312005996704,0.0,0.9469548463821411,0.3204415738582611,0.8413516879081726,0.0,0.9718919992446899
45,0.3390866219997406,0.46997663378715515,0.0,0.9519948363304138,0.33213990926742554,0.5175573229789734,0.0,0.9705145955085754,0.29547640681266785,0.5303063988685608,0.0,0.9967601895332336,0.336722195148468,0.6644555330276489,0.0,0.9907543659210205,0.3129914700984955,0.674064576625824,0.0,0.9968540072441101,0.3505265414714813,0.747128963470459,0.0,0.9796966910362244,0.32613345980644226,0.7636814117431641,0.0,0.9931271076202393,0.3441219925880432,0.818680465221405,0.0,0.9500706791877747,0.31687697768211365,0.8435664176940918,0.0,0.9743520617485046
46,0.3419996201992035,0.47013720870018005,0.0,0.9519068002700806,0.33533725142478943,0.5162802934646606,0.0,0.9691553115844727,0.29896077513694763,0.5296345353126526,0.0,0.9967892169952393,0.33956068754196167,0.6629791259765625,0.0,0.990496039390564,0.3163706362247467,0.6734432578086853,0.0,0.9968352913856506,0.3520130217075348,0.7464098334312439,0.0,0.9799364805221558,0.32982388138771057,0.7668511271476746,0.0,0.9933643341064453,0.34646862745285034,0.8210923671722412,0.0,0.9507410526275635,0.3231789469718933,0.8529755473136902,0.0,0.9750645160675049
