frame,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility
18,0.39167678356170654,0.41363459825515747,0.0,0.924464225769043,0.44018298387527466,0.4815157651901245,0.0,0.9979556798934937,0.38943034410476685,0.4767244756221771,0.0,0.9681034684181213,0.43317556381225586,0.6317742466926575,0.0,0.9979876279830933,0.4036540687084198,0.6288939714431763,0.0,0.9920346140861511,0.43119028210639954,0.7529890537261963,0.0,0.9921507835388184,0.4158861041069031,0.7425690293312073,0.0,0.971780002117157,0.45201072096824646,0.8618185520172119,0.0,0.9420851469039917,0.44633111357688904,0.8431387543678284,0.0,0.8808771371841431
19,0.38669368624687195,0.41671937704086304,0.0,0.8116585612297058,0.4380391836166382,0.48294904828071594,0.0,0.9968141913414001,0.3863607347011566,0.48118728399276733,0.0,0.9590839743614197,0.43086716532707214,0.6462481617927551,0.0,0.9985390901565552,0.4008534252643585,0.6443108916282654,0.0,0.9947788715362549,0.4298836588859558,0.7676058411598206,0.0,0.9941471815109253,0.4138929545879364,0.757483720779419,0.0,0.9811210036277771,0.44677284359931946,0.882239580154419,0.0,0.9548890590667725,0.439844012260437,0.8635537028312683,0.0,0.9121498465538025
20,0.38156774640083313,0.4221082925796509,0.0,0.8303500413894653,0.4322510063648224,0.48570188879966736,0.0,0.9963349103927612,0.383146196603775,0.4831283986568451,0.0,0.9595398306846619,0.4280363917350769,0.6440012454986572,0.0,0.9983102083206177,0.3997027277946472,0.6423931121826172,0.0,0.994465172290802,0.42391833662986755,0.7643520832061768,0.0,0.9942194223403931,0.41097643971443176,0.7580781579017639,0.0,0.9828630089759827,0.43974316120147705,0.8811221122741699,0.0,0.9598641395568848,0.43775704503059387,0.8698827624320984,0.0,0.9252488017082214
21,0.375913143157959,0.429670512676239,0.0,0.8759586811065674,0.4313161075115204,0.4940016567707062,0.0,0.9957395792007446,0.37942954897880554,0.4892224669456482,0.0,0.9586278200149536,0.42459776997566223,0.6580743193626404,0.0,0.9970700740814209,0.3946877419948578,0.6528723239898682,0.0,0.9911634922027588,0.4215075671672821,0.7843175530433655,0.0,0.9926474094390869,0.4127828776836395,0.7628220915794373,0.0,0.9798622727394104,0.42881259322166443,0.9129736423492432,0.0,0.9511330127716064,0.4337504208087921,0.8766133189201355,0.0,0.916077196598053
22,0.37115535140037537,0.4318753480911255,0.0,0.738210916519165,0.4233494699001312,0.49961841106414795,0.0,0.9953504800796509,0.37775248289108276,0.495611310005188,0.0,0.9513363242149353,0.415265828371048,0.6586694717407227,0.0,0.9980719089508057,0.3910469710826874,0.655292272567749,0.0,0.993502676486969,0.410634309053421,0.7795591354370117,0.0,0.9938220977783203,0.4094138443470001,0.7675560712814331,0.0,0.9817351698875427,0.4203663170337677,0.9012929201126099,0.0,0.9587433934211731,0.43698614835739136,0.8802885413169861,0.0,0.9245677590370178
23,0.3698008358478546,0.44679349660873413,0.0,0.7976703643798828,0.42439892888069153,0.505925178527832,0.0,0.9972476363182068,0.3739892840385437,0.5002011656761169,0.0,0.9623862504959106,0.41866186261177063,0.6712343692779541,0.0,0.9987415671348572,0.39143267273902893,0.6632446646690369,0.0,0.9954397082328796,0.4048883616924286,0.7972242832183838,0.0,0.9964499473571777,0.407677561044693,0.758284866809845,0.0,0.988114058971405,0.4127282202243805,0.9297546744346619,0.0,0.9754987955093384,0.4421180486679077,0.8626202344894409,0.0,0.9525148868560791
24,0.36550018191337585,0.44682544469833374,0.0,0.8466413617134094,0.422155499458313,0.5121584534645081,0.0,0.9978318810462952,0.3690752685070038,0.5048656463623047,0.0,0.9675145149230957,0.4156307280063629,0.6796349287033081,0.0,0.9986542463302612,0.38727375864982605,0.6705392599105835,0.0,0.9949415326118469,0.3997352421283722,0.810864269733429,0.0,0.9954818487167358,0.4064488112926483,0.7677572965621948,0.0,0.9842538833618164,0.4063456356525421,0.9475240707397461,0.0,0.9651246666908264,0.443975567817688,0.873030960559845,0.0,0.9314941763877869
25,0.3589211106300354,0.44569212198257446,0.0,0.9200869202613831,0.41895389556884766,0.5150253772735596,0.0,0.9959110021591187,0.36154210567474365,0.5092596411705017,0.0,0.973225474357605,0.41410791873931885,0.681343138217926,0.0,0.9946842789649963,0.3828745186328888,0.6716246008872986,0.0,0.9862724542617798,0.39704009890556335,0.8148428201675415,0.0,0.9856724739074707,0.399058073759079,0.7679562568664551,0.0,0.965247392654419,0.401990681886673,0.9458898901939392,0.0,0.9131514430046082,0.43547171354293823,0.865360677242279,0.0,0.8682680130004883
26,0.35688477754592896,0.45245110988616943,0.0,0.8769394159317017,0.4167007505893707,0.5208654403686523,0.0,0.998245120048523,0.3619909882545471,0.5129855275154114,0.0,0.9797168374061584,0.4092691242694855,0.6882216930389404,0.0,0.9988299012184143,0.3802349865436554,0.6784720420837402,0.0,0.9962244033813477,0.3899940550327301,0.820306658744812,0.0,0.995573878288269,0.39768078923225403,0.7741820216178894,0.0,0.9866167306900024,0.40280258655548096,0.9459702968597412,0.0,0.964597761631012,0.44319823384284973,0.8679420948028564,0.0,0.9367862343788147
27,0.35240423679351807,0.4569416046142578,0.0,0.8547024726867676,0.41047289967536926,0.5236018896102905,0.0,0.9977093935012817,0.361200213432312,0.5134211778640747,0.0,0.9784104228019714,0.4036453068256378,0.6905423402786255,0.0,0.9987090826034546,0.3768589198589325,0.6791685819625854,0.0,0.9962691068649292,0.388548344373703,0.8229798674583435,0.0,0.996281087398529,0.3919965624809265,0.7707844972610474,0.0,0.9898922443389893,0.4060482978820801,0.9539587497711182,0.0,0.9729284048080444,0.4324353337287903,0.8655587434768677,0.0,0.955315351486206
28,0.3467388451099396,0.4597180187702179,0.0,0.8386150002479553,0.4046487808227539,0.5276111960411072,0.0,0.9973813891410828,0.35496506094932556,0.5148444175720215,0.0,0.9729983806610107,0.39676734805107117,0.6915023326873779,0.0,0.9985080361366272,0.36916935443878174,0.6800590753555298,0.0,0.9955216646194458,0.38674354553222656,0.8254740834236145,0.0,0.9957771301269531,0.38860929012298584,0.778168261051178,0.0,0.9882208108901978,0.4030720889568329,0.9579460620880127,0.0,0.9683297872543335,0.4291645884513855,0.8805375695228577,0.0,0.946697473526001
29,0.34322184324264526,0.4568430185317993,0.0,0.8470459580421448,0.3957357108592987,0.5275002717971802,0.0,0.9967165589332581,0.34928256273269653,0.5181027054786682,0.0,0.9805566072463989,0.3905709981918335,0.6824035048484802,0.0,0.9983572363853455,0.3655913174152374,0.6765830516815186,0.0,0.9960188269615173,0.38267725706100464,0.8033947944641113,0.0,0.9941184520721436,0.3779454529285431,0.7828266620635986,0.0,0.9868930578231812,0.40784597396850586,0.9087963104248047,0.0,0.9572761654853821,0.42271775007247925,0.8775567412376404,0.0,0.935448169708252
30,0.33642762899398804,0.4614867568016052,0.0,0.891431450843811,0.39212796092033386,0.5318337678909302,0.0,0.9971438050270081,0.34356844425201416,0.5209553241729736,0.0,0.9810535311698914,0.3900901973247528,0.6871193647384644,0.0,0.9982245564460754,0.3635154962539673,0.6803902387619019,0.0,0.9955366849899292,0.3799319267272949,0.8164437413215637,0.0,0.9934744238853455,0.374444842338562,0.7942646145820618,0.0,0.9848155975341797,0.40400877594947815,0.9343832731246948,0.0,0.949922502040863,0.41731521487236023,0.8995218276977539,0.0,0.9229221940040588
31,0.33061110973358154,0.4613732099533081,0.0,0.8743213415145874,0.38402730226516724,0.5290366411209106,0.0,0.9944542050361633,0.34232833981513977,0.523533284664154,0.0,0.9730972051620483,0.38534173369407654,0.6917291879653931,0.0,0.9969314336776733,0.3618372976779938,0.6885432600975037,0.0,0.9935190081596375,0.3855779767036438,0.8269146084785461,0.0,0.9927998781204224,0.37776002287864685,0.8149967789649963,0.0,0.9860893487930298,0.40602540969848633,0.9462728500366211,0.0,0.9521502256393433,0.40877196192741394,0.9273106455802917,0.0,0.9342387318611145
32,0.32377195358276367,0.46949338912963867,0.0,0.7607144117355347,0.37805402278900146,0.5342893004417419,0.0,0.9952684044837952,0.33805882930755615,0.521928608417511,0.0,0.9763303399085999,0.37958478927612305,0.6885989904403687,0.0,0.9987169504165649,0.3569124639034271,0.6829768419265747,0.0,0.9972810745239258,0.37687280774116516,0.8207244277000427,0.0,0.9958717226982117,0.36630725860595703,0.8071050643920898,0.0,0.9919920563697815,0.40833166241645813,0.934960126876831,0.0,0.9697762131690979,0.4022981524467468,0.914972722530365,0.0,0.95792156457901
33,0.31885114312171936,0.47318342328071594,0.0,0.7241114974021912,0.3709878921508789,0.5364610552787781,0.0,0.995405912399292,0.335440456867218,0.5274077653884888,0.0,0.9694092869758606,0.3730977177619934,0.6947500705718994,0.0,0.9988375306129456,0.35273683071136475,0.6898894906044006,0.0,0.9971568584442139,0.374055951833725,0.820632815361023,0.0,0.9970746040344238,0.3588143587112427,0.8050301671028137,0.0,0.9934664368629456,0.4063512980937958,0.9331024885177612,0.0,0.9798712134361267,0.3858985900878906,0.9068066477775574,0.0,0.9695959687232971
34,0.3133907616138458,0.4730291962623596,0.0,0.812417209148407,0.36909055709838867,0.5354247093200684,0.0,0.996514618396759,0.32685142755508423,0.5281177163124084,0.0,0.9790756702423096,0.37307700514793396,0.6928539276123047,0.0,0.9992808699607849,0.3457906246185303,0.687299907207489,0.0,0.9983501434326172,0.37663939595222473,0.8206155300140381,0.0,0.9983348250389099,0.34285232424736023,0.7986376285552979,0.0,0.9965026378631592,0.40631064772605896,0.9379317760467529,0.0,0.9891235828399658,0.3667602241039276,0.9014359712600708,0.0,0.9843147397041321
35,0.3092915713787079,0.4783276915550232,0.0,0.7768749594688416,0.35973912477493286,0.5352822542190552,0.0,0.9907273054122925,0.3244480788707733,0.5261695384979248,0.0,0.9764584302902222,0.36830756068229675,0.6938697695732117,0.0,0.9969688057899475,0.3445838391780853,0.6890366077423096,0.0,0.99489825963974,0.3751178979873657,0.8208937048912048,0.0,0.991208553314209,0.33716320991516113,0.8075010776519775,0.0,0.9867172241210938,0.400274395942688,0.9361705780029297,0.0,0.9408629536628723,0.34933987259864807,0.9135125279426575,0.0,0.9314432740211487
36,0.3023125231266022,0.48139965534210205,0.0,0.764808177947998,0.3454209566116333,0.5382038950920105,0.0,0.9889370203018188,0.3227490484714508,0.5257666110992432,0.0,0.978611171245575,0.3605198264122009,0.6902088522911072,0.0,0.9972203969955444,0.34453824162483215,0.6862216591835022,0.0,0.9960253238677979,0.36576157808303833,0.8131458759307861,0.0,0.9912582039833069,0.3371560573577881,0.809260368347168,0.0,0.9885622262954712,0.3950918912887573,0.9334521889686584,0.0,0.940873920917511,0.3432851731777191,0.9273447394371033,0.0,0.9364402294158936
37,0.29738378524780273,0.4882241487503052,0.0,0.7095341682434082,0.33785951137542725,0.5412560701370239,0.0,0.9903258085250854,0.32101336121559143,0.5280088186264038,0.0,0.9772966504096985,0.3523467779159546,0.694589376449585,0.0,0.9980176687240601,0.3395584523677826,0.6909464597702026,0.0,0.9968991279602051,0.36521080136299133,0.8157137036323547,0.0,0.9932628273963928,0.33287012577056885,0.8147631287574768,0.0,0.9905915856361389,0.39388972520828247,0.9348833560943604,0.0,0.9514021873474121,0.331635057926178,0.9320643544197083,0.0,0.9453834891319275
38,0.29093632102012634,0.489041805267334,0.0,0.8118159770965576,0.33286264538764954,0.5426728129386902,0.0,0.9897822141647339,0.31540995836257935,0.5367124080657959,0.0,0.9831420183181763,0.3480444550514221,0.6955237984657288,0.0,0.9972735047340393,0.3385801911354065,0.694389283657074,0.0,0.9964357614517212,0.3499589264392853,0.8198064565658569,0.0,0.9927329421043396,0.34691810607910156,0.8212481737136841,0.0,0.991392970085144,0.3657175898551941,0.9366414546966553,0.0,0.9555014371871948,0.36071279644966125,0.9399073123931885,0.0,0.9547780156135559
39,0.28592342138290405,0.49383148550987244,0.0,0.7662479281425476,0.3225836753845215,0.5429074764251709,0.0,0.9942378997802734,0.31490635871887207,0.5386743545532227,0.0,0.9824864864349365,0.33274605870246887,0.6994786858558655,0.0,0.9980533123016357,0.3350079655647278,0.6982229948043823,0.0,0.996480405330658,0.3248865604400635,0.8297172784805298,0.0,0.9944103360176086,0.36052802205085754,0.8264622092247009,0.0,0.9909233450889587,0.3306795060634613,0.9462524056434631,0.0,0.9600951671600342,0.38769015669822693,0.9400402903556824,0.0,0.9506328701972961
40,0.27730560302734375,0.49834108352661133,0.0,0.7947319746017456,0.3172180652618408,0.5535923838615417,0.0,0.995785653591156,0.3044658899307251,0.5411076545715332,0.0,0.9848921298980713,0.328777939081192,0.7154700756072998,0.0,0.9982268214225769,0.3277342617511749,0.7116151452064514,0.0,0.9966291785240173,0.3212580680847168,0.8395382165908813,0.0,0.9931634664535522,0.35439422726631165,0.834716796875,0.0,0.9883084297180176,0.3282797634601593,0.9532850980758667,0.0,0.9465999603271484,0.3796737790107727,0.9420369267463684,0.0,0.931804358959198
41,0.26903119683265686,0.49739012122154236,0.0,0.8340172171592712,0.3134319484233856,0.5492356419563293,0.0,0.9904049634933472,0.2930033206939697,0.551400899887085,0.0,0.9652968049049377,0.3290746510028839,0.7086121439933777,0.0,0.9963579773902893,0.3135564625263214,0.7121078372001648,0.0,0.992931604385376,0.35049518942832947,0.8398364186286926,0.0,0.9928429126739502,0.3147023618221283,0.8457433581352234,0.0,0.9873321652412415,0.3860096037387848,0.9484355449676514,0.0,0.960377037525177,0.32704317569732666,0.9524871110916138,0.0,0.9480343461036682
42,0.2587597668170929,0.4943073093891144,0.0,0.8233376145362854,0.3054906129837036,0.5553926229476929,0.0,0.9801356792449951,0.2866864502429962,0.5488215088844299,0.0,0.9335954189300537,0.3176727592945099,0.7193459868431091,0.0,0.9861922860145569,0.3060733675956726,0.7200566530227661,0.0,0.9748161435127258,0.3361051082611084,0.8394650220870972,0.0,0.978310227394104,0.31460121273994446,0.8438296914100647,0.0,0.9639031291007996,0.36868736147880554,0.9467862248420715,0.0,0.9186615347862244,0.3328441381454468,0.948970377445221,0.0,0.8985564112663269
43,0.2568131387233734,0.4934680759906769,0.0,0.7913540005683899,0.29858916997909546,0.5593797564506531,0.0,0.9860324263572693,0.28400108218193054,0.5513557195663452,0.0,0.9143072366714478,0.30235594511032104,0.7295203804969788,0.0,0.9861750602722168,0.3008521497249603,0.7284571528434753,0.0,0.9651679992675781,0.3036481738090515,0.8536633849143982,0.0,0.9820267558097839,0.3308027982711792,0.849967896938324,0.0,0.9595497250556946,0.3220956325531006,0.9595640897750854,0.0,0.9379456639289856,0.3663945496082306,0.9486210942268372,0.0,0.9058570861816406
44,0.2513798475265503,0.501539409160614,0.0,0.6480739116668701,0.28765350580215454,0.5502054691314697,0.0,0.9730992317199707,0.2762165367603302,0.5517988801002502,0.0,0.8556869626045227,0.30413269996643066,0.7084910869598389,0.0,0.9867298603057861,0.2917388677597046,0.7118688821792603,0.0,0.9729227423667908,0.3286423981189728,0.8398013710975647,0.0,0.9789220094680786,0.2917206287384033,0.8480663299560547,0.0,0.9612954258918762,0.3802075684070587,0.9475643634796143,0.0,0.9239699840545654,0.31141379475593567,0.9602779746055603,0.0,0.8940338492393494
45,0.24442720413208008,0.49851953983306885,0.0,0.6518843173980713,0.2787059545516968,0.5457750558853149,0.0,0.9687339067459106,0.2724986672401428,0.5429147481918335,0.0,0.8521299362182617,0.290044903755188,0.7020503282546997,0.0,0.9789389371871948,0.28538262844085693,0.7036550641059875,0.0,0.9601702690124512,0.31068262457847595,0.8402817249298096,0.0,0.975030779838562,0.3114306330680847,0.8447595834732056,0.0,0.9576523900032043,0.3564184010028839,0.9475195407867432,0.0,0.9215180277824402,0.3538893461227417,0.9579287767410278,0.0,0.8975257873535156
47,0.23140889406204224,0.4973021149635315,0.0,0.6515293121337891,0.27505388855934143,0.5515706539154053,0.0,0.9777644872665405,0.25796055793762207,0.5460566878318787,0.0,0.8408533930778503,0.2840827703475952,0.7128530740737915,0.0,0.975709855556488,0.2741807699203491,0.7109634280204773,0.0,0.936115026473999,0.2808113396167755,0.8418329954147339,0.0,0.9221750497817993,0.2755012810230255,0.8402183055877686,0.0,0.8234171867370605,0.3009617030620575,0.9537026286125183,0.0,0.6495748162269592,0.28606489300727844,0.9475892186164856,0.0,0.5159047245979309
48,0.22920207679271698,0.49894607067108154,0.0,0.8711696863174438,0.26832905411720276,0.5371848940849304,0.0,0.9619463682174683,0.2502644956111908,0.5384127497673035,0.0,0.9123765230178833,0.27858665585517883,0.6428059339523315,0.0,0.9308639764785767,0.2665066421031952,0.6430999636650085,0.0,0.8986288905143738,0.2860044240951538,0.7353197336196899,0.0,0.8584847450256348,0.2740105390548706,0.7356297373771667,0.0,0.7854387760162354,0.2849538028240204,0.819237470626831,0.0,0.6867428421974182,0.27174049615859985,0.8163099884986877,0.0,0.6051769256591797
49,0.2226952612400055,0.49822431802749634,0.0,0.7792671918869019,0.26301315426826477,0.5518597960472107,0.0,0.9866989850997925,0.2610172927379608,0.5463235378265381,0.0,0.8404192924499512,0.2760101854801178,0.7131926417350769,0.0,0.9758204221725464,0.2786403298377991,0.711638331413269,0.0,0.9191315174102783,0.2816742956638336,0.8311946392059326,0.0,0.9615155458450317,0.29115521907806396,0.8250977396965027,0.0,0.884956955909729,0.3057866394519806,0.954565167427063,0.0,0.8524974584579468,0.3110179901123047,0.9379504323005676,0.0,0.7462493181228638
50,0.21713675558567047,0.4987432658672333,0.0,0.4409058094024658,0.25515639781951904,0.5496141910552979,0.0,0.9797875881195068,0.26925376057624817,0.5410027503967285,0.0,0.6314778327941895,0.2674296498298645,0.7214972972869873,0.0,0.9704248905181885,0.28035739064216614,0.7176975607872009,0.0,0.8692340850830078,0.26822149753570557,0.8422956466674805,0.0,0.9274677038192749,0.285521537065506,0.8328597545623779,0.0,0.7398580312728882,0.30254125595092773,0.9637429118156433,0.0,0.7331973910331726,0.30370286107063293,0.9436006546020508,0.0,0.5231886506080627
