frame,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility
1,0.4757159352302551,0.38086044788360596,0.0,0.9789174795150757,0.5017214417457581,0.41702374815940857,0.0,0.9904131293296814,0.4534916877746582,0.4223683476448059,0.0,0.9957906603813171,0.49664023518562317,0.5281962156295776,0.0,0.9954002499580383,0.46630412340164185,0.5316006541252136,0.0,0.9969308972358704,0.4922328293323517,0.6055688858032227,0.0,0.9900758862495422,0.4670637249946594,0.6172985434532166,0.0,0.9937246441841125,0.4884214401245117,0.6784270405769348,0.0,0.9680068492889404,0.4643024206161499,0.6980269551277161,0.0,0.9764491319656372
2,0.4746692478656769,0.38134849071502686,0.0,0.9787073135375977,0.5002973079681396,0.4177751839160919,0.0,0.9903576970100403,0.45174023509025574,0.42350661754608154,0.0,0.9960054755210876,0.49577558040618896,0.530104398727417,0.0,0.9955834746360779,0.46521469950675964,0.5337716937065125,0.0,0.9971398115158081,0.4914531409740448,0.6079628467559814,0.0,0.9904288053512573,0.4659358859062195,0.6200510263442993,0.0,0.9941208958625793,0.4882248044013977,0.6807851791381836,0.0,0.9689653515815735,0.4638524353504181,0.7009729146957397,0.0,0.9775598049163818
3,0.4734712541103363,0.3829828202724457,0.0,0.9783387184143066,0.49902647733688354,0.4186502695083618,0.0,0.9901166558265686,0.45024821162223816,0.42387378215789795,0.0,0.9958493709564209,0.4950030446052551,0.532566487789154,0.0,0.9953367114067078,0.46425163745880127,0.5360727310180664,0.0,0.9969606995582581,0.4911854863166809,0.6100986003875732,0.0,0.9897088408470154,0.46492406725883484,0.6216797828674316,0.0,0.9936255216598511,0.4887023866176605,0.682753324508667,0.0,0.9666711688041687,0.4639679193496704,0.7025129795074463,0.0,0.9757660627365112
4,0.4719944894313812,0.38381391763687134,0.0,0.9780067205429077,0.4973548650741577,0.4198843240737915,0.0,0.989522397518158,0.4488663375377655,0.42504599690437317,0.0,0.9957104921340942,0.4938029944896698,0.5360302329063416,0.0,0.9948542714118958,0.4630689322948456,0.5395286679267883,0.0,0.9966990351676941,0.4909951388835907,0.6133047938346863,0.0,0.9883348941802979,0.4643128216266632,0.6247108578681946,0.0,0.9928834438323975,0.48892518877983093,0.6849082112312317,0.0,0.9623265266418457,0.4634194076061249,0.704567015171051,0.0,0.9728273749351501
5,0.4704563319683075,0.384859561920166,0.0,0.9768725633621216,0.496340274810791,0.42003071308135986,0.0,0.9882405996322632,0.446936696767807,0.42562735080718994,0.0,0.995093822479248,0.4934861361980438,0.5387149453163147,0.0,0.9935626983642578,0.462086945772171,0.5422683358192444,0.0,0.9958364963531494,0.4907762408256531,0.6160785555839539,0.0,0.9850340485572815,0.463697612285614,0.6262115240097046,0.0,0.9907580614089966,0.488582581281662,0.6879241466522217,0.0,0.952355682849884,0.4634990692138672,0.7049627900123596,0.0,0.9653002619743347
6,0.46898239850997925,0.38489434123039246,0.0,0.9754542708396912,0.4946296513080597,0.4200350046157837,0.0,0.9903379678726196,0.44568175077438354,0.42679038643836975,0.0,0.995170533657074,0.491009920835495,0.5393664836883545,0.0,0.9943844079971313,0.45973870158195496,0.5430832505226135,0.0,0.9959808588027954,0.4892309308052063,0.6175928711891174,0.0,0.9857572913169861,0.46246540546417236,0.6257798671722412,0.0,0.9903289079666138,0.48683950304985046,0.6904689073562622,0.0,0.9517441391944885,0.46468818187713623,0.702892541885376,0.0,0.9627224802970886
7,0.46802061796188354,0.38677603006362915,0.0,0.9743591547012329,0.49342581629753113,0.42010340094566345,0.0,0.989734411239624,0.4443313479423523,0.42653417587280273,0.0,0.9941732287406921,0.4905216097831726,0.5370361804962158,0.0,0.993473470211029,0.45874789357185364,0.5405371189117432,0.0,0.9950220584869385,0.4892471134662628,0.614315927028656,0.0,0.9839555621147156,0.46119755506515503,0.6215417981147766,0.0,0.9883516430854797,0.4875207841396332,0.6892342567443848,0.0,0.9472679495811462,0.463993102312088,0.6996474266052246,0.0,0.9574700593948364
8,0.4666733741760254,0.3868100643157959,0.0,0.975465714931488,0.49110886454582214,0.42001473903656006,0.0,0.9903081059455872,0.4436946213245392,0.4260936975479126,0.0,0.9936793446540833,0.48859456181526184,0.5360141396522522,0.0,0.9936050772666931,0.4575549066066742,0.5396621823310852,0.0,0.9947803616523743,0.4890928566455841,0.6127027273178101,0.0,0.9847330451011658,0.46133384108543396,0.621016800403595,0.0,0.9881822466850281,0.4877053201198578,0.6874963641166687,0.0,0.9503283500671387,0.46337005496025085,0.6993426084518433,0.0,0.9582314491271973
9,0.46624287962913513,0.38781267404556274,0.0,0.9746651649475098,0.4896319508552551,0.4206037223339081,0.0,0.987800121307373,0.44327977299690247,0.4265593886375427,0.0,0.9929574728012085,0.4879924952983856,0.5348403453826904,0.0,0.9920795559883118,0.4573653042316437,0.5384125709533691,0.0,0.9939350485801697,0.48838722705841064,0.6119551658630371,0.0,0.9830816388130188,0.46082422137260437,0.6197848916053772,0.0,0.9877075552940369,0.4867551624774933,0.6867654919624329,0.0,0.9505059123039246,0.4628504514694214,0.6979271173477173,0.0,0.9600237607955933
10,0.46514275670051575,0.3888035714626312,0.0,0.9736911058425903,0.48844531178474426,0.4205714464187622,0.0,0.9884539246559143,0.44271019101142883,0.4263708293437958,0.0,0.9913299083709717,0.4871097505092621,0.5354706645011902,0.0,0.9917396306991577,0.45678073167800903,0.5389612317085266,0.0,0.9927773475646973,0.4882504343986511,0.6137577891349792,0.0,0.9823123812675476,0.4610905349254608,0.6208425760269165,0.0,0.9853324294090271,0.48773622512817383,0.6892813444137573,0.0,0.9475240707397461,0.4634418785572052,0.6985247731208801,0.0,0.9538922905921936
11,0.4644753634929657,0.38948971033096313,0.0,0.9741961359977722,0.48783501982688904,0.420356810092926,0.0,0.9893003106117249,0.4420141875743866,0.4268558919429779,0.0,0.9917168021202087,0.48701637983322144,0.5344257950782776,0.0,0.9925536513328552,0.45657122135162354,0.5382161140441895,0.0,0.9933932423591614,0.48873233795166016,0.6123905181884766,0.0,0.9839189648628235,0.4609646499156952,0.6200980544090271,0.0,0.9864961504936218,0.4886552095413208,0.6872289776802063,0.0,0.9513379335403442,0.4635672867298126,0.6976306438446045,0.0,0.9568873047828674
12,0.46380069851875305,0.3899643123149872,0.0,0.9738194346427917,0.48783066868782043,0.42087385058403015,0.0,0.9895706176757812,0.4413309395313263,0.4272545874118805,0.0,0.9909147024154663,0.48703959584236145,0.5352212190628052,0.0,0.9924129843711853,0.45611098408699036,0.5386574268341064,0.0,0.9928587675094604,0.4886992573738098,0.615536630153656,0.0,0.9836694598197937,0.4603235423564911,0.6213889122009277,0.0,0.9854375123977661,0.4899379014968872,0.6928516030311584,0.0,0.9498799443244934,0.4637959599494934,0.6998528838157654,0.0,0.953963577747345
13,0.46375465393066406,0.38988277316093445,0.0,0.9738907814025879,0.48747923970222473,0.4212445914745331,0.0,0.9905115962028503,0.44126108288764954,0.4279210567474365,0.0,0.9910327792167664,0.48674771189689636,0.53769451379776,0.0,0.9930590391159058,0.45591485500335693,0.5409477949142456,0.0,0.9931873083114624,0.4887438714504242,0.6205882430076599,0.0,0.984582781791687,0.4606536626815796,0.6245507001876831,0.0,0.9856481552124023,0.49087199568748474,0.7004554271697998,0.0,0.9504324197769165,0.46395835280418396,0.7036036252975464,0.0,0.9533054828643799
